,브랜드,매장,매장주소,구,도로명,위도,경도
231,EDIYA,창동학원가점,서울 도봉구 해등로16길 61 (창동),도봉구,해등로16길,37.65509040000001,127.0433286
232,EDIYA,창동현대타운점,서울 도봉구 도봉로114길 22 (창동),도봉구,도봉로114길,37.6473276,127.0356466
233,EDIYA,남성역점,서울 동작구 사당로17가길 13 (사당동),동작구,사당로17가길,37.4837726,126.9734022
234,EDIYA,노들점,서울 동작구 노량진로 200 (노량진동),동작구,노량진로,37.5128665,126.947914
235,EDIYA,노량진CTS점,서울 동작구 노량진로 110 (노량진동),동작구,노량진로,37.5131457,126.9380262
236,EDIYA,노량진드림스퀘어점,"서울 동작구 노들로2길 7 (노량진동, 노량진 드림스퀘어 복합빌딩)",동작구,노들로2길,37.5069497,126.9362749
237,EDIYA,노량진역사점,"서울 동작구 노량진로 지하 130 (노량진동, 9호선 노량진역)",동작구,노량진로,37.5124675,126.9467172
238,EDIYA,대림성모점,서울 동작구 시흥대로 658 (신대방동),동작구,시흥대로,37.4903375,126.9080654
239,EDIYA,대방역점,"서울 동작구 노량진로 24 (대방동, 한신빌딩)",동작구,노량진로,37.5128738,126.9281981
240,EDIYA,보라매공원점,서울 동작구 여의대방로 90 (신대방동),동작구,여의대방로,37.496767,126.9166468
241,EDIYA,보라매점,"서울 동작구 보라매로5가길 16 (신대방동, 보라매아카데미타워)",동작구,보라매로5가길,37.4912431,126.9240825
242,EDIYA,사당역점,서울 동작구 동작대로7길 100 (사당동),동작구,동작대로7길,37.4771207,126.9775204
243,EDIYA,사당점,서울 동작구 동작대로 45 (사당동),동작구,동작대로,37.4807275,126.9814704
244,EDIYA,상도역점,서울 동작구 상도로 277 (상도1동),동작구,상도로,37.49921399999999,126.9514712
245,EDIYA,상도중앙점,서울 동작구 만양로 17 (상도동),동작구,만양로,37.5061645,126.9471926
246,EDIYA,숭실대점,서울 동작구 사당로 2 (상도동),동작구,사당로,37.4954274,126.9546782
247,EDIYA,신대방삼거리점,서울 동작구 상도로 78 (대방동),동작구,상도로,37.5145329,126.9322942
248,EDIYA,신상도초교점,서울 동작구 양녕로 183 (상도동),동작구,양녕로,37.497676,126.9431874
249,EDIYA,중앙대점,서울 동작구 흑석로 79 (흑석동),동작구,흑석로,37.5069892,126.9584078
250,EDIYA,중앙대후문점,서울 동작구 흑석로 20 (상도동),동작구,흑석로,37.5047935,126.9530208
251,EDIYA,총신대입구역점,서울 동작구 동작대로 119-1 (사당동),동작구,동작대로,37.487267,126.9818565
252,EDIYA,총신대점,"서울 동작구 사당로16가길 96 (사당동) 1,2층",동작구,사당로16가길,37.4850653,126.9688107
253,EDIYA,해군회관점,서울 동작구 여의대방로 194 (대방동),동작구,여의대방로,37.5080962,126.9262539
254,EDIYA,흑석역점,서울 동작구 현충로 100-1 (흑석동),동작구,현충로,37.5077217,126.9622862
255,EDIYA,공덕롯데캐슬점,"서울 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트)",마포구,마포대로,37.548582,126.9588037
256,EDIYA,공덕점,서울 마포구 마포대로8길 15 (공덕동),마포구,마포대로8길,37.5486993,126.9592219
257,EDIYA,광흥창역점,"서울 마포구 창전로 45 (창전동, 서강한화오벨리스크)",마포구,창전로,37.5466197,126.9318357
258,EDIYA,마포공덕역점,서울 마포구 새창로 6 (도화동),마포구,새창로,37.5407431,126.9537335
259,EDIYA,마포구청점,서울 마포구 월드컵로 196 (성산동),마포구,월드컵로,37.5643652,126.9062602
260,EDIYA,마포데시앙점,서울 마포구 독막로 320 (도화동),마포구,독막로,37.5397449,126.9484575
261,EDIYA,마포성산시영점,서울 마포구 월드컵북로 210 (성산동),마포구,월드컵북로,37.5613712,126.9167228
262,EDIYA,마포점,서울 마포구 도화길 10 (도화동),마포구,도화길,37.5397641,126.9473823
263,EDIYA,망리단길점,"서울 마포구 포은로 81-1 (망원동, S-빌딩)",마포구,포은로,37.5543031,126.9052551
264,EDIYA,망원역점,서울 마포구 월드컵로 82-1 (서교동),마포구,월드컵로,37.5579103,126.9106565
265,EDIYA,망원중앙점,서울 마포구 월드컵로 147 (망원동),마포구,월드컵로,37.56075999999999,126.905464
266,EDIYA,상수역점,서울 마포구 와우산로 41-1 (상수동),마포구,와우산로,37.5462303,126.9280897
267,EDIYA,상암DMC점,서울 마포구 월드컵북로 396 (상암동),마포구,월드컵북로,37.5791192,126.8902941
268,EDIYA,상암KBS점,서울 마포구 월드컵북로 375 (상암동),마포구,월드컵북로,37.5773051,126.8906358
269,EDIYA,상암우리기술점,서울 마포구 월드컵북로56길 9 (상암동),마포구,월드컵북로56길,37.5813475,126.887425
270,EDIYA,상암한샘점,서울 마포구 성암로13길 58 (상암동),마포구,성암로13길,37.5756558,126.8977097
271,EDIYA,상암홈플러스점,서울 마포구 월드컵로 240 (성산동),마포구,월드컵로,37.55922,126.9139289
272,EDIYA,서강대점,서울 마포구 백범로 34 (신수동),마포구,백범로,37.5487604,126.9393635
273,EDIYA,성산점,서울 마포구 월드컵북로 137 (성산동),마포구,월드컵북로,37.5675176,126.9100186
274,EDIYA,성산중앙점,서울 마포구 성미산로 78 (성산동),마포구,성미산로,37.5636363,126.9106513
275,EDIYA,신촌그랑자이점,"서울 마포구 대흥로 183 (대흥동, 신촌그랑자이 상가)",마포구,대흥로,37.55586479999999,126.9453854
276,EDIYA,신촌로터리점,서울 마포구 서강로 135 (노고산동),마포구,서강로,37.5538162,126.9367619
277,EDIYA,신촌숲아이파크점,"서울 마포구 광성로 17 (신수동, 신촌숲아이파크)",마포구,광성로,37.5499797,126.934979
278,EDIYA,신촌하나로마트점,"서울 마포구 신촌로 66 (노고산동, 농협중앙회)",마포구,신촌로,37.5560188,126.9331229
279,EDIYA,애오개역점,서울 마포구 마포대로 208 (아현동),마포구,마포대로,37.5524425,126.9568124
280,EDIYA,오벨리스크점,"서울 마포구 마포대로 33 (도화동, 마포 한화 오벨리스크)",마포구,마포대로,37.53976040000001,126.9451405
281,EDIYA,한강공원로점 ,서울 마포구 망원로 21 (망원동),마포구,망원로,37.5563164,126.8993901
282,EDIYA,합정LIG점,서울 마포구 양화로1길 21 (합정동),마포구,양화로1길,37.5494407,126.9103713
283,EDIYA,합정동점,서울 마포구 양화로6길 90 (합정동),마포구,양화로6길,37.5481933,126.919058
284,EDIYA,합정역사거리점,서울 마포구 독막로2길 5 (합정동),마포구,독막로2길,37.548217,126.914866
285,EDIYA,합정역점,서울 마포구 양화로11길 54 (서교동),마포구,양화로11길,37.5520737,126.91491
286,EDIYA,합정홈플러스점,"서울 마포구 양화로 45 (서교동, 메세나폴리스)",마포구,양화로,37.5499443,126.9137027
287,EDIYA,홍대중앙점,서울 마포구 양화로 124 (서교동),마포구,양화로,37.5542126,126.9207762
288,EDIYA,홍대청기와점,서울 마포구 월드컵북로 7 (서교동),마포구,월드컵북로,37.5555692,126.9206333
289,EDIYA,가재울점,"서울 서대문구 수색로 100 (북가좌동, DMC래미안e편한세상)",서대문구,수색로,37.57283839999999,126.9123903
290,EDIYA,가재울중앙점,"서울 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",서대문구,가재울미래로,37.58470519999999,126.9229346
291,EDIYA,동교동점,서울 서대문구 신촌로 5 (창천동),서대문구,신촌로,37.558379,126.9396708
292,EDIYA,명지대점,서울 서대문구 거북골로 35 (남가좌동),서대문구,거북골로,37.5793331,126.9239019
293,EDIYA,명지전문대점,서울 서대문구 가좌로 140 (홍은동),서대문구,가좌로,37.5845413,126.9241326
294,EDIYA,무악재역점,서울 서대문구 홍제동 ,서대문구,홍제동,37.58551120000001,126.9489831
295,EDIYA,북가좌동점,서울 서대문구 증가로 257 (북가좌동),서대문구,증가로,37.5760008,126.9030186
296,EDIYA,서대문구청점,서울 서대문구 연희로 237 (연희동),서대문구,연희로,37.578217,126.9356558
297,EDIYA,서대문점,서울 서대문구 냉천동,서대문구,냉천동,37.5668216,126.962263
298,EDIYA,신촌기차역점,서울 서대문구 신촌역로 35 (창천동),서대문구,신촌역로,37.5589365,126.9414455
299,EDIYA,신촌역점,서울 서대문구 신촌로 87-20 (창천동),서대문구,신촌로,37.5603666,126.9340513
300,EDIYA,연남동점,서울 서대문구 연희로 42 (연희동),서대문구,연희로,37.5623305,126.9278489
301,EDIYA,연대서문점,서울 서대문구 연희로10길 86 (연희동),서대문구,연희로10길,37.5636727,126.933677
302,EDIYA,연세대점,서울 서대문구 연세로12길 10 (창천동),서대문구,연세로12길,37.5588209,126.9375073
303,EDIYA,연희삼거리점,서울 서대문구 연희로 117 (연희동),서대문구,연희로,37.5682728,126.9318184
304,EDIYA,이화여대점,"서울 서대문구 이화여대길 26 (대현동, 이화빌딩)",서대문구,이화여대길,37.5582145,126.9451398
305,EDIYA,충정로3가점,"서울 서대문구 경기대로 26-26 (충정로3가, 더스타일하우스디센트럴)",서대문구,경기대로,37.5622371,126.9615554
306,EDIYA,홍은사거리점,"서울 서대문구 통일로 510 (홍은동, 북한산 더샵)",서대문구,통일로,37.5927053,126.9416772
307,EDIYA,홍제역점,서울 서대문구 홍제동,서대문구,홍제동,37.58551120000001,126.9489831
308,EDIYA,강남센트럴시티점,"서울 서초구 신반포로 176 (반포동, 센트럴시티)",서초구,신반포로,37.5041299,127.0030692
309,EDIYA,교대역점,"서울 서초구 서초대로56길 22 (서초동, 성운빌딩)",서초구,서초대로56길,37.4977102,126.9978029
310,EDIYA,교육개발원사거리점,"서울 서초구 바우뫼로 180 (양재동, 신송빌딩)",서초구,바우뫼로,37.4782389,127.0398035
311,EDIYA,국립중앙도서관디지털관점,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",서초구,반포대로,37.497689,127.0028333
312,EDIYA,국립중앙도서관본관점,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",서초구,반포대로,37.497689,127.0028333
313,EDIYA,남부터미널점,서울 서초구 서초동 ,서초구,서초동,37.4876872,127.0174271
314,EDIYA,내방역점,"서울 서초구 서초대로 108 (방배동, 삼보빌딩)",서초구,서초대로,37.4875268,126.9941918
315,EDIYA,반포지하상가점,"서울 서초구 신반포로 지하 200 (잠원동, 강남터미널지하쇼핑몰)",서초구,신반포로,37.5041437,126.9970518
316,EDIYA,방배백석점,서울 서초구 방배로 42 (방배동),서초구,방배로,37.478696,126.9997564
317,EDIYA,방배역점,서울 서초구 방배로 87 (방배동),서초구,방배로,37.482139,126.9968963
318,EDIYA,방배중앙점,"서울 서초구 동광로 1 (방배동, 대양빌딩)",서초구,동광로,37.4910362,126.9830198
319,EDIYA,서울고교점,서울 서초구 서초동 ,서초구,서초동,37.4876872,127.0174271
320,EDIYA,서울고속버스터미널점,"서울 서초구 신반포로 194 (반포동, 강남고속버스터미널)",서초구,신반포로,37.506123,127.003846
321,EDIYA,서울교대점,서울 서초구 서초동 ,서초구,서초동,37.4876872,127.0174271
322,EDIYA,서초법조타운점,"서울 서초구 서초중앙로24길 7 (서초동, 동천빌딩)",서초구,서초중앙로24길,37.4947529,127.0144754
323,EDIYA,서초역점,서울 서초구 서초동 ,서초구,서초동,37.4876872,127.0174271
324,EDIYA,서초우면중앙점,"서울 서초구 양재대로2길 100-11 (우면동, 서초 리슈빌S)",서초구,양재대로2길,37.4644963,127.0417509
325,EDIYA,서초점,서울 서초구 서초대로48길 16 (서초동),서초구,서초대로48길,37.4920152,127.0113078
326,EDIYA,신논현역점 ,서울 서초구 강남대로79길 10 (반포동),서초구,강남대로79길,37.5052523,127.0231968
327,EDIYA,양재언남점,"서울 서초구 동산로 60 (양재동, 화성빌딩)",서초구,동산로,37.46854769999999,127.0278008
328,EDIYA,양재점,서울 서초구 남부순환로347길 38 (서초동),서초구,남부순환로347길,37.4859875,127.0314737
329,EDIYA,양재중앙점,"서울 서초구 강남대로 221 (양재동, 양재역 환승주차장)",서초구,강남대로,37.4785467,127.0413269
330,EDIYA,양재하나로마트점,"서울 서초구 청계산로 10 (양재동, 농협하나로클럽)",서초구,청계산로,37.4629931,127.043105
331,EDIYA,예술의전당점,"서울 서초구 반포대로 32 (서초동, 원일빌딩)",서초구,반포대로,37.4833789,127.0121074
332,EDIYA,우면동점,"서울 서초구 바우뫼로 20 (우면동, 고호빌딩)",서초구,바우뫼로,37.4699641,127.025301
333,EDIYA,잠원논현점,서울 서초구 신반포로 333 (잠원동),서초구,신반포로,37.5108882,127.0201282
334,EDIYA,청계산입구역점,서울 서초구 신원동,서초구,신원동,37.4446745,127.0614206
335,EDIYA,포이점,서울 서초구 마방로10길 42 (양재동),서초구,마방로10길,37.475593,127.0445372
336,EDIYA,함지박사거리점,서울 서초구 방배로 234 우신빌딩,서초구,방배로,37.4780738,127.0007198
337,EDIYA,고대개운점,서울 성북구 개운사길 30 (안암동5가),성북구,개운사길,37.5876534,127.0294038
338,EDIYA,고대점,서울 성북구 고려대로24길 35 (안암동5가),성북구,고려대로24길,37.5861037,127.0322704
339,EDIYA,국민대점,서울 성북구 정릉로9라길 8 (정릉동),성북구,정릉로9라길,37.6111263,127.0003764
340,EDIYA,길음뉴타운점,"서울 성북구 길음로 74 (길음동, 길음 에스에이치빌)",성북구,길음로,37.6097759,127.0206116
341,EDIYA,돈암동점,서울 성북구 동소문로 119 (동선동4가),성북구,동소문로,37.5943435,127.0185038
342,EDIYA,돈암아리랑점,"서울 성북구 아리랑로 75 (돈암동, 돈암코오롱하늘채)",성북구,아리랑로,37.5991068,127.0137948
343,EDIYA,돌곶이역점,서울 성북구 돌곶이로22길 3 (석관동),성북구,돌곶이로22길,37.6101594,127.058086
344,EDIYA,동덕여대점,서울 성북구 화랑로 99 (하월곡동),성북구,화랑로,37.6038358,127.0353171
345,EDIYA,동소문동점,서울 성북구 동소문로13길 5 (동소문동4가),성북구,동소문로13길,37.5920114,127.0128569
346,EDIYA,보문역점,서울 성북구 보문로 111 (보문동2가),성북구,보문로,37.5848579,127.0191073
347,EDIYA,석계중앙점,서울 성북구 화랑로40길 61 (석관동),성북구,화랑로40길,37.6073036,127.062906
348,EDIYA,석관동점,"서울 성북구 돌곶이로8길 22 (석관동, 래미안아트리치)",성북구,돌곶이로8길,37.606103,127.0634229
349,EDIYA,성신여대역점,서울 성북구 동소문로17길 40 (동소문동6가),성북구,동소문로17길,37.5932369,127.0142641
350,EDIYA,성신여대점,서울 성북구 보문로34길 100 (동선동2가),성북구,보문로34길,37.5911844,127.020776
351,EDIYA,안암래미안점,서울 성북구 보문로30가길 42 (안암동1가),성북구,보문로30가길,37.5889656,127.02202
352,EDIYA,월곡1동점,서울 성북구 오패산로 99 (하월곡동),성북구,오패산로,37.6107208,127.0351251
353,EDIYA,월곡동아점,서울 성북구 장월로1길 47 (상월곡동),성북구,장월로1길,37.606215,127.0456787
354,EDIYA,월곡중앙점,"서울 성북구 종암로 167 (하월곡동, 동일하이빌뉴시티)",성북구,종암로,37.602119,127.0332133
355,EDIYA,장위2동점,서울 성북구 화랑로25길 14 (장위동),성북구,화랑로25길,37.6092663,127.0524388
356,EDIYA,장위뉴타운점,서울 성북구 장월로 144-1 (장위동),성북구,장월로,37.6176579,127.0510126
357,EDIYA,장위동점,서울 성북구 월계로40길 7 (장위동),성북구,월계로40길,37.6228267,127.048397
358,EDIYA,장위북서울꿈의숲점,서울 성북구 돌곶이로41가길 2 (장위동),성북구,돌곶이로41가길,37.6185575,127.0455923
359,EDIYA,장위중앙점,서울 성북구 장위로 35 (장위동),성북구,장위로,37.6144277,127.0407678
360,EDIYA,정릉뉴타운점,"서울 성북구 정릉로 307 (정릉동, 라온유 아파트)",성북구,정릉로,37.6032405,127.0182023
361,EDIYA,정릉아리랑점,"서울 성북구 북악산로 851 (정릉동, 정릉2차 e-편한세상)",성북구,북악산로,37.599785,127.0193858
362,EDIYA,정릉점,서울 성북구 보국문로 77 (정릉동),성북구,보국문로,37.6111065,127.0086007
363,EDIYA,정릉중앙점,서울 성북구 정릉로 251 (정릉동),성북구,정릉로,37.6046666,127.0119116
364,EDIYA,종암동점,서울 성북구 종암로 105 (종암동),성북구,종암로,37.5994896,127.0339384
365,EDIYA,하월곡동점,서울 성북구 오패산로 16 (하월곡동),성북구,오패산로,37.6035972,127.0375512
366,EDIYA,한성대역점,서울 성북구 동소문로 19 (동소문동1가),성북구,동소문로,37.5889646,127.0063694
367,EDIYA,한성대점,서울 성북구 삼선교로 10 (삼선동1가),성북구,삼선교로,37.5877048,127.0068833
368,EDIYA,가든파이브점,"서울 송파구 충민로 10 (문정동, 가든파이브툴)",송파구,충민로,37.4783511,127.1187747
369,EDIYA,가든파이브테크노관점,"서울 송파구 충민로 66 (문정동, 가든파이브라이프)",송파구,충민로,37.4775778,127.1249983
370,EDIYA,가락몰점,"서울 송파구 양재대로 932 (가락동, 가락몰 판매동)",송파구,양재대로,37.493116,127.1164539
371,EDIYA,가락중앙점,서울 송파구 송이로 87 (가락동),송파구,송이로,37.4982843,127.1207781
372,EDIYA,개롱역점,"서울 송파구 오금로 407 (오금동, 상아아파트)",송파구,오금로,37.497728,127.135835
373,EDIYA,거여점,서울 송파구 오금로 497 (거여동),송파구,오금로,37.48205129999999,127.1429218
374,EDIYA,마천사거리점,"서울 송파구 마천로 264 (거여동, 흥일빌딩)",송파구,마천로,37.4980378,127.1461353
375,EDIYA,문정KDU타워점,"서울 송파구 정의로 70 (문정동, 케이디유타워)",송파구,정의로,37.4830797,127.12489
376,EDIYA,문정문현점,서울 송파구 새말로8길 30 (문정동),송파구,새말로8길,37.4800957,127.1266355
377,EDIYA,문정중앙점,서울 송파구 문정로 31-1 (문정동),송파구,문정로,37.4864701,127.1263126
378,EDIYA,문정테라타워점,"서울 송파구 송파대로 167 (문정동, 문정역테라타워)",송파구,송파대로,37.484765,127.1211569
379,EDIYA,방이미성점,"서울 송파구 오금로 251 (방이동, 잠실3차한양아파트)",송파구,오금로,37.5060802,127.1222351
380,EDIYA,방이시장점,서울 송파구 백제고분로48길 3 (방이동),송파구,백제고분로48길,37.51180069999999,127.1137457
381,EDIYA,방이역점,서울 송파구 위례성대로18길 32 (방이동),송파구,위례성대로18길,37.5095235,127.1247104
382,EDIYA,방이초교점,서울 송파구 가락로 280 (방이동),송파구,가락로,37.5127115,127.1199902
383,EDIYA,삼전역점,서울 송파구 백제고분로 263 (삼전동),송파구,백제고분로,37.5027433,127.0957873
384,EDIYA,서울삼성내과점,"서울 송파구 백제고분로 126 (잠실동, 오룡빌딩)",송파구,백제고분로,37.5061551,127.0807668
385,EDIYA,석촌백제점,"서울 송파구 백제고분로39길 15 (석촌동, 삼경빌딩)",송파구,백제고분로39길,37.5058869,127.1043148
386,EDIYA,석촌사거리점,"서울 송파구 송파대로 409 (석촌동, 범양빌딩)",송파구,송파대로,37.5034635,127.1082718
387,EDIYA,석촌역점,"서울 송파구 송파대로 456 (송파동, 웅현빌딩)",송파구,송파대로,37.5071619,127.1058265
388,EDIYA,송파동점,"서울 송파구 백제고분로41길 5 (송파동, 태원빌딩)",송파구,백제고분로41길,37.5080488,127.107095
389,EDIYA,송파문정점,서울 송파구 송이로 159 (가락동),송파구,송이로,37.4929217,127.1253339
390,EDIYA,송파올림픽훼미리타운점,"서울 송파구 중대로 24 (문정동, 올림픽훼밀리타운 아카데미 상가)",송파구,중대로,37.4896023,127.1187913
391,EDIYA,송파위례점,"서울 송파구 위례광장로 188 (장지동, 아이온스퀘어)",송파구,위례광장로,37.4811605,127.1423292
392,EDIYA,송파잠실점,서울 송파구 삼전로 95 (잠실동),송파구,삼전로,37.5069289,127.0898316
393,EDIYA,송파파인타운점,"서울 송파구 충민로2길 28 (장지동, 대진플라자2)",송파구,충민로2길,37.4772984,127.1275686
394,EDIYA,송파풍납점,서울 송파구 강동대로9길 17-1 (풍납동),송파구,강동대로9길,37.5280621,127.11653
395,EDIYA,송파하비오점,"서울 송파구 송파대로 111 (문정동, 파크하비오)",송파구,송파대로,37.4857615,127.1317586
396,EDIYA,송파한양점,"서울 송파구 가락로 165 (송파동, 위례캐슬빌)",송파구,가락로,37.5031659,127.1178357
397,EDIYA,오금점,"서울 송파구 오금로 306 (가락동, 가락스타클래스)",송파구,오금로,37.5028786,127.1261236
398,EDIYA,오금중앙점 ,"서울 송파구 위례성대로22길 18 (오금동, 이시돌빌딩)",송파구,위례성대로22길,37.5087113,127.1304008
399,EDIYA,올림픽공원점,서울 송파구 올림픽로 354 (방이동),송파구,올림픽로,37.5164031,127.1215351
400,EDIYA,올림픽프라자점,서울 송파구 양재대로 1222 (방이동),송파구,양재대로,37.5157197,127.1322328
401,EDIYA,위례아이파크점,"서울 송파구 위례광장로 136 (장지동, 위례아이파크)",송파구,위례광장로,37.4773867,127.1285282
402,EDIYA,위례포레샤인점,"서울 송파구 위례순환로 477 (장지동, 위례포레샤인23단지)",송파구,위례순환로,37.4762808,127.1356549
403,EDIYA,잠실나루역점,"서울 송파구 올림픽로35길 104 (신천동, 장미아파트)",송파구,올림픽로35길,37.5200705,127.0995
404,EDIYA,잠실본동점,"서울 송파구 백제고분로 172 (잠실동, 제이케이빌딩)",송파구,백제고분로,37.5060163,127.0825999
405,EDIYA,잠실역점,"서울 송파구 송파대로 567 (잠실동, 잠실주공아파트)",송파구,송파대로,37.51519400000001,127.0948475
406,EDIYA,종합운동장역점,"서울 송파구 올림픽로 76 (잠실동, J타워)",송파구,올림픽로,37.5115209,127.0791737
407,EDIYA,CBS본사점,서울 양천구 목동서로 159-1 (목동),양천구,목동서로,37.52821350000001,126.8749471
408,EDIYA,강서초교점,서울 양천구 오목로 48 (신월동),양천구,오목로,37.5220241,126.8429393
409,EDIYA,남부지방법원점,"서울 양천구 은행정로4길 25 (신정동, SM엘루이아파트)",양천구,은행정로4길,37.5214266,126.8625894
410,EDIYA,목3동점,"서울 양천구 목동중앙북로 38 (목동, 롯데캐슬위너아파트)",양천구,목동중앙북로,37.5468869,126.8672611
411,EDIYA,목4동점,서울 양천구 목동중앙본로7길 46 (목동),양천구,목동중앙본로7길,37.5394371,126.86612
412,EDIYA,목동남부점,서울 양천구 목동남로 46 (신정동),양천구,목동남로,37.5087155,126.8647187
413,EDIYA,목동등촌로점,서울 양천구 등촌로 180 (목동),양천구,등촌로,37.5456026,126.8627246
414,EDIYA,목동로데오점,서울 양천구 목동로 219 (신정동),양천구,목동로,37.5279211,126.8637907
415,EDIYA,목동센트럴아이파크위브점,서울 양천구 남부순환로 603 (신월동),양천구,남부순환로,37.5151785,126.8406797
416,EDIYA,목동신목점,"서울 양천구 목동중앙로 85 (목동, 강산아파트)",양천구,목동중앙로,37.5369691,126.8714743
417,EDIYA,목동신트리점,"서울 양천구 신정로 312 (신정동, 뉴프라자)",양천구,신정로,37.5132891,126.8554552
418,EDIYA,목동아델리체점,"서울 양천구 중앙로43길 14 (신정동, 래미안 목동아델리체)",양천구,중앙로43길,37.5181273,126.8519807
419,EDIYA,목동역점,서울 양천구 오목로 227 (신정동),양천구,오목로,37.526041,126.8627071
420,EDIYA,목동중앙점,"서울 양천구 목동서로 287 (신정동, 동문비젼오피스텔)",양천구,목동서로,37.5215106,126.8690925
421,EDIYA,목동파라곤점,서울 양천구 목동서로 155 (목동),양천구,목동서로,37.5293136,126.8751264
422,EDIYA,목동파리공원점,서울 양천구 목동동로 379 (목동),양천구,목동동로,37.5355702,126.8787085
423,EDIYA,신월5동점,서울 양천구 화곡로 50 (신월동),양천구,화곡로,37.5391278,126.8274379
424,EDIYA,신월7동점,서울 양천구 지양로 79 (신월동),양천구,지양로,37.5223947,126.8329818
425,EDIYA,신월사거리점,서울 양천구 남부순환로 353 (신월동),양천구,남부순환로,37.5356284,126.8289172
426,EDIYA,신정교점,서울 양천구 신목로 36 (신정동),양천구,신목로,37.5188009,126.8737695
427,EDIYA,신정네거리역점,서울 양천구 중앙로 282 (신정동),양천구,중앙로,37.5215126,126.8525663
428,EDIYA,신정서부점,서울 양천구 신정로11길 50-15 (신정동),양천구,신정로11길,37.5121775,126.8383361
429,EDIYA,신정역점,서울 양천구 오목로 155 (신정동),양천구,오목로,37.5249251,126.854642
430,EDIYA,양천구청점,서울 양천구 목동동로 63 (신정동),양천구,목동동로,37.5152752,126.8623016
431,EDIYA,오목교대학학원점,서울 양천구 오목로 319 (목동),양천구,오목로,37.5250374,126.8730535
432,EDIYA,오목교역점,서울 양천구 신목로 102 (목동),양천구,신목로,37.5235593,126.8757535
433,EDIYA,KBS별관점,"서울 영등포구 국제금융로8길 27-9 (여의도동, 동북빌딩)",영등포구,국제금융로8길,37.5196169,126.9289537
434,EDIYA,국회대로점,"서울 영등포구 국회대로72길 4 (여의도동, 아이비피아빌딩)",영등포구,국회대로72길,37.5302939,126.9199036
435,EDIYA,국회의사당역점,"서울 영등포구 의사당대로 22 (여의도동, 이룸센터)",영등포구,의사당대로,37.5268293,126.91783
436,EDIYA,남부고용센터점,서울 영등포구 양산로 71 (양평동3가),영등포구,양산로,37.5249901,126.8910908
437,EDIYA,당산버드나루점,서울 영등포구 버드나루로 87 (영등포동7가),영등포구,버드나루로,37.5247311,126.9072916
438,EDIYA,당산역점,"서울 영등포구 당산로 222 (당산동5가, 당산디오빌)",영등포구,당산로,37.533212,126.9022778
439,EDIYA,당산중앙점,서울 영등포구 당산로 159 (당산동4가),영등포구,당산로,37.5287389,126.8995556
440,EDIYA,대림1동점,서울 영등포구 도림로 198 (대림동),영등포구,도림로,37.4963889,126.9028182
441,EDIYA,대림3동점,서울 영등포구 대림로 212 (대림동),영등포구,대림로,37.4995567,126.8981452
442,EDIYA,대림역점,서울 영등포구 도림로31길 2 (대림동),영등포구,도림로31길,37.4924907,126.8959161
443,EDIYA,도림사거리점,서울 영등포구 도림로 326 (신길동),영등포구,도림로,37.5065486,126.9018065
444,EDIYA,도림점,"서울 영등포구 도신로15길 40 (도림동, 도림빌딩)",영등포구,도신로15길,37.5076045,126.8972947
445,EDIYA,라이프점,"서울 영등포구 63로 40 (여의도동, 라이프오피스텔)",영등포구,63로,37.5196187,126.93912
446,EDIYA,문래역점,서울 영등포구 문래로 89 (문래동3가),영등포구,문래로,37.5196161,126.8919362
447,EDIYA,보라매역점,서울 영등포구 여의대방로 141 (신길동),영등포구,여의대방로,37.5074088,126.9168029
448,EDIYA,서여의도점,"서울 영등포구 국회대로72길 17 (여의도동, KCC파크타운)",영등포구,국회대로72길,37.529455,126.9211706
449,EDIYA,선유도역점,서울 영등포구 양평로 126 (양평동5가),영등포구,양평로,37.5411416,126.8944092
450,EDIYA,신길성애병원점,서울 영등포구 여의대방로53길 27 (신길동),영등포구,여의대방로53길,37.5118321,126.9215338
